gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_396	KLPN_ST25811380	citG_2~~~citG_1~~~mdcB	citG_2~~~citG_1~~~mdcB	citG_2
gene_397	KLPN_ST258113	group_1461	group_1358	patA
gene_398	KLPN_ST25811404	group_3190	group_3013	msiK_1
gene_399	KLPN_ST25811405	group_3036	group_1183	group_11390
gene_400	KLPN_ST25811406	zapE	zapE	zapE_2
gene_401	KLPN_ST25811407	group_218	group_5546	NA
gene_402	KLPN_ST25811408	pucG	pucG	pucG
gene_403	KLPN_ST25811410	fucP	fucP	fucP_2
gene_404	KLPN_ST25811411	hipA_2	hipA_2	hipA
gene_405	KLPN_ST25811412	uxaB_3~~~uxaB_2~~~uxaB_1	group_7955	uxaB_1
gene_406	KLPN_ST25811414	lgoT_1	lgoT_1	lgoT_3
gene_407	KLPN_ST25811415	group_2953	group_1171	mqo_2
gene_408	KLPN_ST25811416	folM~~~folM_2~~~folM_1	folM~~~folM_2~~~folM_1	folM
gene_409	KLPN_ST25811417	iolS	iolS	iolS
gene_410	KLPN_ST25811418	yabI_2	yabI_2	yabI_2
gene_411	KLPN_ST25811419	group_2954	group_2809	group_11795
gene_412	KLPN_ST25811420	group_824	group_5908	NA
gene_413	KLPN_ST25811422	group_6806	group_7232	group_19324
gene_414	KLPN_ST25811423	group_7747	group_8263	group_6548
gene_415	KLPN_ST25811424	group_5561	group_5588	group_21030
gene_416	KLPN_ST25811425	lpxP	lpxP	lpxP
gene_417	KLPN_ST25811426	group_1668	group_1551	pepT
gene_418	KLPN_ST25811427	group_1653	group_1537	fabF_1
gene_419	KLPN_ST25811428	group_7404	group_7808	group_7963
gene_420	KLPN_ST25811429	group_4117	group_3880	sulA
gene_421	KLPN_ST25811430	mukB_3~~~mukB_2~~~mukB~~~mukB_1	mukB_3~~~mukB_2~~~mukB~~~mukB_1	mukB
gene_422	KLPN_ST25811431	group_777	group_1002	cydD
gene_423	KLPN_ST25811432	group_2610	group_2484	ydcV_2
gene_424	KLPN_ST25811434	gstB_4	gstB_4	gstB_2
gene_425	KLPN_ST25811435	glnH_3~~~glnH_2	glnH_3~~~glnH_2	glnH_2
gene_426	KLPN_ST25811436	group_2417	group_2294	ybhK
gene_427	KLPN_ST25811437	group_774	group_2447	sdhA
gene_428	KLPN_ST25811438	group_2763	group_2635	nagB
gene_429	KLPN_ST25811439	group_2224	group_2101	lipA
gene_430	KLPN_ST25811440	cysQ_1	group_2601	NA
gene_431	KLPN_ST25811441	group_2270	group_2147	sorC_2
gene_432	KLPN_ST25811442	group_6425	group_6844	group_9108
gene_433	KLPN_ST25811443	group_7718	group_8231	group_5627
gene_434	KLPN_ST25811444	scrY_3	scrY_3	scrY_3
gene_435	KLPN_ST25811447	htpG_1~~~htpG_2	htpG_1~~~htpG_2	htpG
gene_436	KLPN_ST25811448	group_5154	group_4908	cyoD
gene_437	KLPN_ST25811449	secD_1~~~secD_2	secD_1~~~secD_2	secD
gene_438	KLPN_ST25811450	psiF	psiF	psiF
gene_439	KLPN_ST25811451	glnM	glnM	gltJ_1
gene_440	KLPN_ST25811452	acoA_1~~~acoA_2	acoA_1~~~acoA_2	acoA
gene_441	KLPN_ST25811453	nqrB	nqrB	nqrB
gene_442	KLPN_ST25811454	group_1554	group_1442	tilS
gene_443	KLPN_ST25811455	group_1595	group_1482	hemL
gene_444	KLPN_ST25811456	group_4489	group_4262	group_9663
gene_445	KLPN_ST25811457	group_1436	group_1338	leuC
gene_446	KLPN_ST25811458	group_2601	group_2477	apaH
gene_447	KLPN_ST25811459	dnaK_2	dnaK_2	dnaK_2
gene_448	KLPN_ST25811460	deoA_1~~~deoA_2	deoA_1~~~deoA_2	deoA
gene_449	KLPN_ST25811461	group_7177	group_7598	sorB_3
gene_450	KLPN_ST25811462	group_308	group_485	group_2518
gene_451	KLPN_ST25811463	roxA_2	roxA_2	roxA_2
gene_452	KLPN_ST25811465	lptG	lptG	lptG
gene_453	KLPN_ST25811466	dgaF	dgaF	dgaF
gene_454	KLPN_ST25811467	group_4859	group_4618	group_20004
gene_455	KLPN_ST25811471	group_4634	group_4401	group_20324
gene_456	KLPN_ST25811472	lysC_1~~~lysC_2	lysC_1~~~lysC_2	lysC
gene_457	KLPN_ST25811473	rsd_1~~~rsd_2	rsd_1~~~rsd_2	rsd
gene_458	KLPN_ST25811474	tatD	tatD	tatD
gene_459	KLPN_ST25811475	group_3020	group_2866	hemD
gene_460	KLPN_ST25811476	group_2957	group_1172	ilvG
gene_461	KLPN_ST25811477	group_5642	group_5780	group_11676
gene_462	KLPN_ST25811478	group_4142	group_3903	NA
gene_463	KLPN_ST25811479	phoU	phoU	phoU
gene_464	KLPN_ST25811483	group_2679	group_2551	group_20542
gene_465	KLPN_ST25811491	group_7653	group_8155	NA
gene_466	KLPN_ST25811492	group_6514	group_6932	group_10146
gene_467	KLPN_ST25811493	group_7707	group_8220	group_8410
gene_468	KLPN_ST25811494	group_764	group_5524	group_19325
gene_469	KLPN_ST258114	group_5224	group_4977	group_19505
gene_470	KLPN_ST25811503	lacI_2~~~lacI_3	lacI_3~~~lacI_2	lacI_1
gene_471	KLPN_ST25811511	ecpR_2~~~ecpR_1~~~ecpR	ecpR_2~~~ecpR_1~~~ecpR	ecpR
gene_472	KLPN_ST25811524	ispA	ispA	ispA
gene_473	KLPN_ST25811555	fimD_2~~~fimD_3~~~fimD_5	fimD_2~~~fimD_3~~~fimD_5	fimD_2
gene_474	KLPN_ST25811569	group_6799	group_7225	group_9925
gene_475	KLPN_ST2581156	group_7796	group_8312	group_494
gene_476	KLPN_ST258115	ispB	ispB	ispB
gene_477	KLPN_ST2581160	ydfK_2	ydfK_2	ydfK_2
gene_478	KLPN_ST25811629	bdcA_2~~~bdcA_3	bdcA_2~~~bdcA_3	bdcA_2
gene_479	KLPN_ST25811632	group_1985	group_1861	xerC_2
gene_480	KLPN_ST25811636	group_6304	group_6725	pdxY
gene_481	KLPN_ST25811637	glgC_1	glgC_1	glgC_1
gene_482	KLPN_ST25811638	group_2309	group_2186	rihA
gene_483	KLPN_ST25811639	group_5942	group_6357	narU
gene_484	KLPN_ST25811641	group_1834	group_1710	pqqE
gene_485	KLPN_ST25811642	group_7309	group_7721	azoR1
gene_486	KLPN_ST25811643	group_2377	group_2254	group_11715
gene_487	KLPN_ST25811644	pgtP~~~pgtP_1~~~pgtP_2	pgtP_1~~~pgtP_2~~~pgtP	pgtP
gene_488	KLPN_ST25811645	group_1474	group_1370	exuT_4
gene_489	KLPN_ST25811646	yeaX_3	yeaX_3	pobB
gene_490	KLPN_ST25811647	ldh	ldh	ldh1
gene_491	KLPN_ST2581164	dinB	dinB	dinB
gene_492	KLPN_ST25811650	namA_1~~~fccA~~~namA_2	namA_1~~~fccA~~~namA_2	namA_1
gene_493	KLPN_ST25811651	fumC_1~~~fumC_2	fumC_1~~~fumC_2	fumC
gene_494	KLPN_ST25811652	group_6340	group_6761	group_19157
gene_495	KLPN_ST25811653	group_2607	group_2481	group_11793
gene_496	KLPN_ST25811654	group_242	group_371	group_9873
gene_497	KLPN_ST25811655	trpGD	trpGD	trpGD
gene_498	KLPN_ST25811656	group_5227	group_4980	chbB
gene_499	KLPN_ST25811657	ydjF_2	ydjF_2	ydjF_2
gene_500	KLPN_ST25811658	nimT_2~~~nimT_1	nimT_2~~~nimT_1	nimT
gene_501	KLPN_ST25811659	group_4394	group_4168	nudJ
gene_502	KLPN_ST25811660	group_3446	group_3234	lpoB
gene_503	KLPN_ST25811661	yceO	yceO	yceO
gene_504	KLPN_ST25811662	rutD	rutD	rutD
gene_505	KLPN_ST25811663	group_3879	group_3644	group_19887
gene_506	KLPN_ST25811664	dpaL_2~~~dpaL_1	dpaL_2~~~dpaL_1	dpaL
gene_507	KLPN_ST25811665	group_8013	group_8730	dmsC_1
gene_508	KLPN_ST25811666	group_3679	group_3449	group_11694
gene_509	KLPN_ST25811667	group_3120	group_2951	gmuR
gene_510	KLPN_ST25811668	group_2922	group_2784	group_19867
gene_511	KLPN_ST25811669	group_6997	group_7424	group_9078
gene_512	KLPN_ST25811670	group_5461	group_5323	group_21029
gene_513	KLPN_ST25811671	group_2869	group_2734	ybfF
gene_514	KLPN_ST25811672	rsfS	rsfS	rsfS
gene_515	KLPN_ST25811673	rbsC_1	rbsC_1	rbsC_4
gene_516	KLPN_ST25811674	group_2156	group_2031	fepG
gene_517	KLPN_ST25811675	isfD_1~~~isfD_2	isfD_1~~~isfD_2	isfD
gene_518	KLPN_ST25811676	group_1645	group_1530	ybdG_2
gene_519	KLPN_ST25811677	group_882	group_5225	group_11293
gene_520	KLPN_ST25811678	htrE_2~~~yehB~~~htrE_1	htrE_2~~~yehB~~~htrE_1	htrE_2
gene_521	KLPN_ST25811681	copA_1~~~copA_2	copA_1~~~copA_2	copA_1
gene_522	KLPN_ST25811682	group_536	group_826	group_9224
gene_523	KLPN_ST25811683	group_1604	group_1491	clpX
gene_524	KLPN_ST25811684	group_4620	group_4388	nusB
gene_525	KLPN_ST25811685	group_2374	group_2249	mak_2
gene_526	KLPN_ST25811686	group_1847	group_1720	braC
gene_527	KLPN_ST25811688	yafP	yafP	yafP
gene_528	KLPN_ST25811689	trmO	trmO	trmO
gene_529	KLPN_ST25811690	group_1703	group_1588	cdaR_2
gene_530	KLPN_ST25811691	group_4408	group_4182	dksA
gene_531	KLPN_ST25811692	aroP_2~~~aroP_1	aroP_2~~~aroP_1	aroP_1
gene_532	KLPN_ST25811693	group_2119	group_1994	cra_1
gene_533	KLPN_ST25811694	group_2660	group_2531	djlA
gene_534	KLPN_ST25811695	group_154	group_197	ileS
gene_535	KLPN_ST25811696	radA	radA	radA
gene_536	KLPN_ST25811697	mdoB_2~~~mdoB_1	mdoB_2~~~mdoB_1	mdoB
gene_537	KLPN_ST25811698	group_2778	group_2649	hpcH
gene_538	KLPN_ST25811699	frcB	frcB	lsrB_3
gene_539	KLPN_ST258116	yhhT_2~~~yhhT_3~~~yhhT_1	yhhT_2~~~yhhT_3~~~yhhT_1	yhhT_2
gene_540	KLPN_ST25811701	group_4366	group_4133	nrdG
gene_541	KLPN_ST25811702	group_7427	group_7829	group_9607
gene_542	KLPN_ST25811703	rnr	rnr	rnr
gene_543	KLPN_ST25811704	group_188	group_276	group_5534
gene_544	KLPN_ST25811707	group_7645	group_8147	group_11732
gene_545	KLPN_ST25811708	group_365	group_554	ygaZ_2
gene_546	KLPN_ST25811709	group_4510	group_4283	zraP
gene_547	KLPN_ST25811710	yigZ	yigZ	yigZ
gene_548	KLPN_ST25811711	group_2431	group_2308	xerC_3
gene_549	KLPN_ST25811712	group_7822	group_8340	ppiC_2
gene_550	KLPN_ST25811713	group_1848	group_1721	group_11681
gene_551	KLPN_ST25811714	group_3530	group_3308	engB
gene_552	KLPN_ST25811715	group_4622	group_4390	atpC
gene_553	KLPN_ST25811719	group_1530	group_1422	dsdA
gene_554	KLPN_ST25811720	galA~~~mhpB_2	galA~~~mhpB_2	galA
gene_555	KLPN_ST25811721	yicJ_3~~~yicJ_2	yicJ_3~~~yicJ_2	yicJ_2
gene_556	KLPN_ST25811722	yidG	yidG	yidG
gene_557	KLPN_ST25811723	group_2286	group_2164	group_19935
gene_558	KLPN_ST25811724	group_7024	group_7452	bcsQ_2
gene_559	KLPN_ST25811726	group_82	group_122	NA
gene_560	KLPN_ST25811727	group_6468	group_6884	group_9948
gene_561	KLPN_ST25811728	group_4579	group_4349	exbD
gene_562	KLPN_ST25811729	glnE_2~~~glnE~~~glnE_1	glnE_2~~~glnE~~~glnE_1	glnE
gene_563	KLPN_ST25811755	group_6859	group_7287	group_9710
gene_564	KLPN_ST25811756	lpxM	lpxM	lpxM
gene_565	KLPN_ST25811761	bcsB_1~~~bcsB_2~~~bcsB_3	bcsB_1~~~bcsB_2~~~bcsB_3	bcsB_1
gene_566	KLPN_ST25811774	setB	setB	setB
gene_567	KLPN_ST258117	group_2438	group_2315	dmlR_21
gene_568	KLPN_ST25811814	artP	artP	artP
gene_569	KLPN_ST25811837	group_8086	group_8819	group_11273
gene_570	KLPN_ST25811854	rstB_2~~~rstB_1~~~rstB_3	rstB_2~~~rstB_1~~~rstB_3	rstB_2
gene_571	KLPN_ST25811860	group_225	group_327	group_8446
gene_572	KLPN_ST25811883	igaA_2~~~igaA_1~~~igaA	igaA_2~~~igaA_1~~~igaA	igaA
gene_573	KLPN_ST25811891	gltS_2~~~gltS_1	gltS_2~~~gltS_1	gltS
gene_574	KLPN_ST25811892	yicL	yicL	yicL
gene_575	KLPN_ST25811893	group_3054	group_5520	group_20841
gene_576	KLPN_ST25811894	group_4633	group_4400	yqgF
gene_577	KLPN_ST25811895	argO	argO	argO
gene_578	KLPN_ST25811896	idi	idi	idi
gene_579	KLPN_ST25811897	group_2253	group_2130	group_11577
gene_580	KLPN_ST25811898	ygbE_1~~~ygbE_2	ygbE_1~~~ygbE_2	ygbE
gene_581	KLPN_ST258118	group_6380	group_6800	group_8206
gene_582	KLPN_ST25811900	group_2256	group_2133	dmlR_19
gene_583	KLPN_ST25811901	dmlR_11~~~dmlR_9~~~dmlR_14~~~dmlR_10	dmlR_11~~~dmlR_9~~~dmlR_14~~~dmlR_10	dmlR_9
gene_584	KLPN_ST25811912	group_7686	group_8190	group_5062
gene_585	KLPN_ST25811914	lpxT~~~lpxT_2~~~lpxT_1	lpxT~~~lpxT_2~~~lpxT_1	lpxT
gene_586	KLPN_ST25811973	paaA	paaA	paaA
gene_587	KLPN_ST25812017	gsiA_1~~~gsiA_2	gsiA_1~~~gsiA_2	gsiA_1
gene_588	KLPN_ST25812032	group_1061	group_8379	group_150
gene_589	KLPN_ST25812066	group_2073	group_1946	tdh
gene_590	KLPN_ST25812067	group_1413	group_1316	group_12020
gene_591	KLPN_ST25812068	group_3192	group_3015	yggS
gene_592	KLPN_ST25812069	group_1794	group_1670	pgk
gene_593	KLPN_ST25812070	recJ_1~~~recJ_2~~~recJ	recJ_1~~~recJ_2~~~recJ	recJ
gene_594	KLPN_ST25812071	fim_2	fim_2	fim
gene_595	KLPN_ST25812072	yojI_2~~~yojI_1	yojI_2~~~yojI_1	yojI
gene_596	KLPN_ST25812073	group_2300	group_2177	lacC_1
gene_597	KLPN_ST25812074	group_7423	group_7825	group_9344
gene_598	KLPN_ST25812075	group_4348	group_4115	slyB
gene_599	KLPN_ST25812076	group_1505	group_1399	group_11360
gene_600	KLPN_ST25812077	ydcY	ydcY	ydcY
gene_601	KLPN_ST25812078	nhoA~~~nhoA_1~~~nhoA_2	nhoA~~~nhoA_1~~~nhoA_2	nhoA
gene_602	KLPN_ST25812079	group_6067	group_6489	group_9373
gene_603	KLPN_ST25812080	NA	NA	NA
gene_604	KLPN_ST25812081	gpmB~~~pspA	gpmB~~~pspA	pspA_2
gene_605	KLPN_ST25812082	namA_3~~~namA_2~~~namA_1	namA_3~~~namA_2~~~namA_1	namA_2
gene_606	KLPN_ST25812083	tenA	NA	tenA_1
gene_607	KLPN_ST25812084	group_1745	group_1623	thlA_1
gene_608	KLPN_ST25812085	group_1812	group_1687	hpxO
gene_609	KLPN_ST25812086	sad_2~~~sad_1	sad_2~~~sad_1	sad_1
gene_610	KLPN_ST25812087	group_6762	group_7189	group_4560
gene_611	KLPN_ST25812088	group_4817	group_4579	group_11339
gene_612	KLPN_ST25812089	aaeB_1~~~aaeB	aaeB_1~~~aaeB	aaeB_1
gene_613	KLPN_ST25812091	group_7596	group_8009	group_11366
gene_614	KLPN_ST25812092	group_8087	group_8821	ydjE_1
gene_615	KLPN_ST25812093	guaD_1~~~guaD_2	guaD_1~~~guaD_2	guaD_1
gene_616	KLPN_ST25812094	ydjF_1~~~lacR~~~ulaR_1	ydjF_1~~~lacR~~~ulaR_1	srlR_4
gene_617	KLPN_ST25812095	yraJ_1~~~fimD_2~~~fimD_1	yraJ_1~~~fimD_2~~~fimD_1	group_4037
gene_618	KLPN_ST25812096	group_954	group_8490	group_2885
gene_619	KLPN_ST25812098	group_3599	group_3375	mdcG
gene_620	KLPN_ST25812099	group_7826	group_8349	pntA
gene_621	KLPN_ST258120	group_4569	group_4340	group_12135
gene_622	KLPN_ST25812100	astA_3~~~astA_2	astA_3~~~astA_2	astA_2
gene_623	KLPN_ST25812101	group_5211	group_4962	group_19847
gene_624	KLPN_ST25812102	group_7429	group_7831	group_9827
gene_625	KLPN_ST25812104	group_7683	group_8187	NA
gene_626	KLPN_ST25812106	leuO_2~~~pcpR_3~~~pcpR_2	leuO_2~~~pcpR_3~~~pcpR_2	syrM1
gene_627	KLPN_ST25812108	group_6645	group_7065	group_6519
gene_628	KLPN_ST25812109	licC_5~~~licC_6	licC_5~~~licC_6	licC_5
gene_629	KLPN_ST25812110	group_7257	group_7672	group_8006
gene_630	KLPN_ST25812111	group_6789	group_7212	group_9611
gene_631	KLPN_ST25812113	group_2930	group_2792	suhB_3
gene_632	KLPN_ST25812114	group_1577	group_1464	purD
gene_633	KLPN_ST25812115	group_2240	group_2117	birA
gene_634	KLPN_ST25812116	rarD_1~~~rarD_2	rarD_1~~~rarD_2	rarD
gene_635	KLPN_ST25812117	group_2468	group_2346	metF
gene_636	KLPN_ST25812118	xylH_2	xylH_2	lsrD_2
gene_637	KLPN_ST25812119	group_2017	group_1891	glnL
gene_638	KLPN_ST25812120	group_3994	group_3757	atpH
gene_639	KLPN_ST25812121	group_3060	group_7568	group_19296
gene_640	KLPN_ST25812122	group_5468	group_5333	group_11920
gene_641	KLPN_ST25812123	group_6070	group_6492	xanP_2
gene_642	KLPN_ST25812125	group_7634	group_8134	group_6454
gene_643	KLPN_ST25812126	group_2322	group_2198	dmlR_2
gene_644	KLPN_ST25812127	group_3085	group_2923	lptB_1
gene_645	KLPN_ST25812128	group_1364	group_1272	nusA
gene_646	KLPN_ST25812129	group_861	group_5190	fruA_1
gene_647	KLPN_ST25812131	cobQ	cobQ	cobQ
gene_648	KLPN_ST25812132	group_3555	group_3332	pcm
gene_649	KLPN_ST25812133	group_5272	group_5028	gmuB
gene_650	KLPN_ST25812134	group_4936	group_4697	group_20629
gene_651	KLPN_ST25812135	group_5688	group_5867	group_21009
gene_652	KLPN_ST25812136	yeiG_1~~~yeiG_2	yeiG_1~~~yeiG_2	yeiG
gene_653	KLPN_ST25812137	group_6074	group_6496	group_11508
gene_654	KLPN_ST25812138	group_6201	group_6621	lpp1
gene_655	KLPN_ST25812139	feuC~~~yfhA	feuC~~~yfhA	feuC
gene_656	KLPN_ST25812140	group_4919	group_4679	group_11493
gene_657	KLPN_ST25812141	ribY	ribY	ribY
gene_658	KLPN_ST25812142	purR_1~~~purR_2	purR_1~~~purR_2	purR_1
gene_659	KLPN_ST25812144	resA_2	resA_2	dipZ
gene_660	KLPN_ST25812146	ulaC_1~~~ulaC_3	ulaC_1~~~ulaC_3	ulaC_3
gene_661	KLPN_ST25812147	yajO_4~~~yajO_5	group_5411	group_7735
gene_662	KLPN_ST25812148	group_6124	group_6547	mngR_1
gene_663	KLPN_ST25812149	group_1424	group_1327	actP_1
gene_664	KLPN_ST25812150	group_148	group_227	group_478
gene_665	KLPN_ST25812157	vgrG1	vgrG1	vgrG1
gene_666	KLPN_ST258121	group_3312	group_1222	atpA
gene_667	KLPN_ST25812255	group_2848	group_2715	group_12128
gene_668	KLPN_ST25812280	group_7659	group_8164	NA
gene_669	KLPN_ST25812292	ynjC~~~ynjC_1~~~ynjC_2	ynjC~~~ynjC_1~~~ynjC_2	ynjC
gene_670	KLPN_ST258122	group_1425	group_1328	ntrC
gene_671	KLPN_ST25812311	group_2355	group_2232	iolE_3
gene_672	KLPN_ST25812312	group_1913	group_1785	group_11692
gene_673	KLPN_ST25812313	group_2222	group_2098	hcr
gene_674	KLPN_ST25812314	group_7834	group_8371	gabD_2
gene_675	KLPN_ST25812315	efeU	efeU	efeU
gene_676	KLPN_ST2581232	group_1445	group_1345	xseA
gene_677	KLPN_ST25812330	atpI	atpI	atpI
gene_678	KLPN_ST258123	adhB	adhB	adhB
gene_679	KLPN_ST25812408	hpt	hpt	hpt
gene_680	KLPN_ST258124	catM~~~benM_2	catM~~~benM_2	benM_3
gene_681	KLPN_ST25812511	group_8006	group_8723	group_9654
gene_682	KLPN_ST25812520	dcm_1~~~dcm_2~~~dcm	dcm_1~~~dcm_2~~~dcm	dcm
gene_683	KLPN_ST25812524	nuoC	nuoC	nuoC
gene_684	KLPN_ST25812528	damX_1~~~damX~~~damX_2	damX_1~~~damX~~~damX_2	damX
gene_685	KLPN_ST25812530	group_7941	group_222	group_2881
gene_686	KLPN_ST25812563	rhmT_2~~~rhmT_1	rhmT_2~~~rhmT_1	rhmT
gene_687	KLPN_ST25812583	group_5944	group_6360	group_10758
gene_688	KLPN_ST25812595	sufS~~~sufS_1~~~sufS_2	sufS~~~sufS_1~~~sufS_2	sufS
gene_689	KLPN_ST258125	corA_2~~~corA~~~corA_1	corA_2~~~corA~~~corA_1	corA
gene_690	KLPN_ST25812646	mexB~~~acrB_4~~~acrB_3	mexB~~~acrB_4~~~acrB_3	mexB
gene_691	KLPN_ST25812647	group_7458	group_7859	group_8162
gene_692	KLPN_ST25812674	group_1684	group_1568	mlc
gene_693	KLPN_ST25812675	group_1609	group_1496	dacA
gene_694	KLPN_ST25812689	pduF_1~~~pduF~~~pduF_2	pduF_1~~~pduF~~~pduF_2	NA
gene_695	KLPN_ST25812690	group_7185	group_7608	group_9565
gene_696	KLPN_ST25812691	ogl	ogl	ogl
gene_697	KLPN_ST25812692	group_5621	group_5727	yjdJ
gene_698	KLPN_ST25812693	group_5298	group_5057	group_9548
gene_699	KLPN_ST25812694	group_6765	group_7306	baiA1
gene_700	KLPN_ST25812695	mutY	mutY	mutY
gene_701	KLPN_ST25812696	group_144	group_223	group_6774
gene_702	KLPN_ST25812697	group_7847	group_8426	group_10038
gene_703	KLPN_ST25812698	group_361	group_442	parC
gene_704	KLPN_ST25812699	ureE	ureE	ureE
gene_705	KLPN_ST258126	group_2067	group_1940	murB
gene_706	KLPN_ST25812700	yqjI	yqjI	yqjI
gene_707	KLPN_ST25812701	yhaJ_3	yhaJ_3	yhaJ_1
gene_708	KLPN_ST25812702	group_7030	group_7458	group_9166
gene_709	KLPN_ST25812703	rplU	rplU	rplU
gene_710	KLPN_ST25812704	sspA	sspA	sspA
gene_711	KLPN_ST25812705	group_2225	group_2102	dusB
gene_712	KLPN_ST25812706	group_3799	group_3567	tsaC
gene_713	KLPN_ST25812707	group_5562	group_5589	rpsS
gene_714	KLPN_ST25812708	fic	fic	fic
gene_715	KLPN_ST25812709	ugpC_2~~~ugpC_3	ugpC_2~~~ugpC_3	ugpC_1
gene_716	KLPN_ST25812710	arnT_2~~~arnT_1	arnT_2~~~arnT_1	arnT
gene_717	KLPN_ST25812711	group_1540	group_1429	yhjE
gene_718	KLPN_ST25812712	group_7806	group_8321	NA
gene_719	KLPN_ST25812713	group_4251	group_4023	cooF
gene_720	KLPN_ST25812714	group_7742	group_8258	group_4737
gene_721	KLPN_ST25812715	group_2112	group_1987	glpX
gene_722	KLPN_ST25812716	group_3556	group_3333	group_12124
gene_723	KLPN_ST25812717	group_2734	group_2606	phnX
gene_724	KLPN_ST25812718	dgoD~~~dgoD_2	dgoD~~~dgoD_2	dgoD
gene_725	KLPN_ST25812719	group_1457	group_1355	atpD
gene_726	KLPN_ST25812722	group_6385	group_6804	group_21027
gene_727	KLPN_ST25812723	surA	surA	surA
gene_728	KLPN_ST25812724	livH_2	livH_2	livH_1
gene_729	KLPN_ST25812725	group_2394	group_2272	rdgC
gene_730	KLPN_ST25812726	group_870	group_5194	ribE
gene_731	KLPN_ST25812727	group_3569	group_3346	clpP
gene_732	KLPN_ST25812728	bglY	bglY	bglY
gene_733	KLPN_ST25812729	group_7668	group_8172	group_9230
gene_734	KLPN_ST25812731	group_5981	group_6396	yadV_3
gene_735	KLPN_ST25812732	chiQ	chiQ	chiQ
gene_736	KLPN_ST25812733	group_2524	group_2401	sucD
gene_737	KLPN_ST25812734	ycgZ	ycgZ	ycgZ
gene_738	KLPN_ST25812735	moaD	moaD	moaD
gene_739	KLPN_ST25812736	opgE	opgE	opgE
gene_740	KLPN_ST25812737	group_1665	group_1548	mdfA
gene_741	KLPN_ST25812738	yccF	yccF	yccF
gene_742	KLPN_ST25812739	yccJ	yccJ	yccJ
gene_743	KLPN_ST25812740	mdoH_2~~~mdoH_1	mdoH_2~~~mdoH_1	mdoH
gene_744	KLPN_ST25812741	tmk_2~~~tmk_1	tmk_2~~~tmk_1	tmk
gene_745	KLPN_ST25812742	phoP_4~~~phoP_3	phoP_4~~~phoP_3	phoP_3
gene_746	KLPN_ST25812743	yoaK	yoaK	yoaK
gene_747	KLPN_ST25812744	tdh_1	tdh_1	group_5705
gene_748	KLPN_ST25812745	astB_2~~~astB_3~~~astB_1	astB_2~~~astB_3~~~astB_1	astB_1
gene_749	KLPN_ST25812746	ttuB_3~~~ttuB_4	ttuB_3~~~ttuB_4	ttuB_3
gene_750	KLPN_ST25812747	fabI	fabI	fabI
gene_751	KLPN_ST25812749	bdcR	bdcR	bdcR
gene_752	KLPN_ST25812796	mdtA_2	mdtA_2	mdtA_1
gene_753	KLPN_ST25812814	ydfO	ydfO	ydfO
gene_754	KLPN_ST25812831	ynjE_2~~~ynjE_1~~~ynjE	ynjE_2~~~ynjE_1~~~ynjE	ynjE
gene_755	KLPN_ST25812903	pglA	pglA	pglA
gene_756	KLPN_ST25812929	group_6030	group_6452	group_11494
gene_757	KLPN_ST2581292	group_1747	group_1625	yhhS_1
gene_758	KLPN_ST2581295	mdtJ	mdtJ	mdtJ
gene_759	KLPN_ST25812964	ybiB	ybiB	ybiB
gene_760	KLPN_ST25812965	bioF	bioF	bioF
gene_761	KLPN_ST25812966	group_2025	group_1900	galM
gene_762	KLPN_ST25812967	pxpC_2~~~pxpC_1	pxpC_2~~~pxpC_1	pxpC
gene_763	KLPN_ST25812968	corC	corC	corC
gene_764	KLPN_ST25812969	group_4563	group_4334	uspG_1
gene_765	KLPN_ST2581296	abgB	abgB	abgB_2
gene_766	KLPN_ST25812970	hcxA	hcxA	hcxA
gene_767	KLPN_ST25812971	hdfR_4~~~argP_4	hdfR_4~~~argP_4	gcvA_1
gene_768	KLPN_ST25812972	group_391	group_456	group_1775
gene_769	KLPN_ST25812973	group_1567	group_1454	puuB_1
gene_770	KLPN_ST25812974	iolG_4	iolG_4	iolG_3
gene_771	KLPN_ST25812976	group_4115	group_3878	purE
gene_772	KLPN_ST25812977	mscK_1~~~mscK_2~~~mscK	mscK_1~~~mscK_2~~~mscK	mscK
gene_773	KLPN_ST25812978	group_6724	group_7143	pcaK_1
gene_774	KLPN_ST25812979	group_2234	group_2111	yihV
gene_775	KLPN_ST2581297	gap_2~~~gap_1	gap_2~~~gap_1	gap_1
gene_776	KLPN_ST25812980	ghrA_2	ghrA_2	ghrA_2
gene_777	KLPN_ST25812981	group_3022	group_2868	dnaQ
gene_778	KLPN_ST25812982	group_2072	group_1945	lpxD
gene_779	KLPN_ST25812983	pulD	pulD	pulD
gene_780	KLPN_ST25812984	group_1818	group_1693	ftsZ
gene_781	KLPN_ST25812985	group_7076	group_7498	group_19342
gene_782	KLPN_ST25812986	group_3384	group_1239	citF
gene_783	KLPN_ST25812987	group_6296	group_6716	group_9129
gene_784	KLPN_ST25812988	group_4454	group_4226	rimI
gene_785	KLPN_ST25812989	group_2545	group_2422	hexR_4
gene_786	KLPN_ST2581298	paaB	paaB	paaB
gene_787	KLPN_ST25812990	group_6888	group_7317	group_5169
gene_788	KLPN_ST25812991	group_5947	group_6364	group_13851
gene_789	KLPN_ST25812992	group_3087	group_2925	yurK
gene_790	KLPN_ST25812993	pmbA	pmbA	pmbA
