gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_445	KLPN_ST30711473	group_1885	group_2094	cobD_2
gene_446	KLPN_ST30711474	cbiH	cbiH	cbiH
gene_447	KLPN_ST30711475	ygdR_2	ygdR_2	ygdR_2
gene_448	KLPN_ST30711476	group_743	group_948	gudD
gene_449	KLPN_ST30711477	group_5803	group_6086	ecdB
gene_450	KLPN_ST30711478	group_4350	group_5851	trmD
gene_451	KLPN_ST30711479	group_1275	group_1487	lepA
gene_452	KLPN_ST30711480	group_1202	group_1410	iscS
gene_453	KLPN_ST30711481	group_3120	group_3373	group_2807
gene_454	KLPN_ST30711482	group_690	group_895	group_6290
gene_455	KLPN_ST30711483	yybH	yybH	yybH
gene_456	KLPN_ST30711484	group_2923	group_3162	group_5048
gene_457	KLPN_ST30711486	dusC_2~~~dusC_1	dusC_2~~~dusC_1	dusC
gene_458	KLPN_ST30711488	group_5818	group_6099	hisH
gene_459	KLPN_ST30711489	group_1119	group_1323	group_3388
gene_460	KLPN_ST30711490	group_4543	group_4854	artM_1
gene_461	KLPN_ST30711491	group_2010	group_2220	aspS
gene_462	KLPN_ST30711492	group_607	group_816	yebS
gene_463	KLPN_ST30711493	ycgL	ycgL	ycgL
gene_464	KLPN_ST30711494	group_2934	group_3173	yjiE_1
gene_465	KLPN_ST30711497	group_2087	group_2299	group_6825
gene_466	KLPN_ST30711498	group_2011	group_2221	purU
gene_467	KLPN_ST30711499	group_7914	group_8092	ihfA
gene_468	KLPN_ST30711500	group_5621	group_5906	group_7828
gene_469	KLPN_ST30711501	group_2935	group_3176	gltC_1
gene_470	KLPN_ST30711502	group_3486	group_3787	ccmB
gene_471	KLPN_ST30711503	mmsB	mmsB	mmsB
gene_472	KLPN_ST30711504	group_7811	group_7986	group_7869
gene_473	KLPN_ST30711505	dtnK	dtnK	dtnK
gene_474	KLPN_ST30711508	group_2753	group_2995	pcaJ
gene_475	KLPN_ST30711509	ydfZ	ydfZ	ydfZ
gene_476	KLPN_ST30711510	group_6995	group_7263	paaI
gene_477	KLPN_ST30711511	group_3569	group_3877	group_3632
gene_478	KLPN_ST30711512	group_4766	group_5080	licH_1
gene_479	KLPN_ST30711513	group_5754	group_6038	ribA
gene_480	KLPN_ST30711514	group_5390	group_5680	hxpB_1
gene_481	KLPN_ST30711515	group_2521	group_2757	ppsC
gene_482	KLPN_ST30711516	group_6428	group_6692	group_8124
gene_483	KLPN_ST30711517	group_2086	group_2298	NA
gene_484	KLPN_ST30711518	group_1008	group_1214	lolD
gene_485	KLPN_ST30711519	group_579	group_789	group_5320
gene_486	KLPN_ST30711520	phoH	phoH	phoH
gene_487	KLPN_ST30711521	group_1335	group_1547	puuB_2
gene_488	KLPN_ST30711522	group_3739	group_4075	lon_2
gene_489	KLPN_ST30711523	group_966	group_1170	cmoM
gene_490	KLPN_ST30711524	group_8673	group_8817	infA
gene_491	KLPN_ST30711525	group_6588	group_6844	ybjN
gene_492	KLPN_ST30711526	group_117	group_119	group_15995
gene_493	KLPN_ST30711527	group_2633	group_2874	ybhF_1
gene_494	KLPN_ST30711528	group_924	group_1129	ybhC
gene_495	KLPN_ST30711529	plaP_1~~~plaP_2	plaP_1~~~plaP_2	plaP
gene_496	KLPN_ST30711530	group_3723	group_4056	NA
gene_497	KLPN_ST30711531	group_3276	group_3535	group_6748
gene_498	KLPN_ST30711532	group_4132	group_4434	znuB
gene_499	KLPN_ST30711533	fadR	fadR	fadR
gene_500	KLPN_ST30711535	aaeB	aaeB	aaeB
gene_501	KLPN_ST30711537	group_2431	group_2638	group_4688
gene_502	KLPN_ST30711538	group_2925	group_3164	mqo_1
gene_503	KLPN_ST30711539	ydgC	ydgC	ydgC
gene_504	KLPN_ST30711540	group_1320	group_1533	iolS
gene_505	KLPN_ST30711541	yabI_2	yabI_2	yabI_2
gene_506	KLPN_ST30711542	group_4502	group_4814	group_7324
gene_507	KLPN_ST30711545	group_813	group_1017	gsiA_2
gene_508	KLPN_ST30711546	ybiB	ybiB	ybiB
gene_509	KLPN_ST30711547	group_1499	group_1713	bioF
gene_510	KLPN_ST30711548	acrZ	acrZ	acrZ
gene_511	KLPN_ST30711549	group_395	group_436	cydA_1
gene_512	KLPN_ST30711550	group_6775	group_7039	fur
gene_513	KLPN_ST30711551	group_234	group_233	mrdA_2
gene_514	KLPN_ST30711552	pdxB_1	pdxB_1	yoaD
gene_515	KLPN_ST30711553	fepG	fepG	fepG
gene_516	KLPN_ST30711554	group_3692	group_4023	isfD
gene_517	KLPN_ST30711555	group_7035	group_7302	group_7547
gene_518	KLPN_ST30711556	iprA_2	iprA_2	iprA_3
gene_519	KLPN_ST30711557	group_7136	group_7391	hiuH
gene_520	KLPN_ST30711564	tdh_1	tdh_1	tdh
gene_521	KLPN_ST30711566	group_3075	group_3313	ureC
gene_522	KLPN_ST30711568	group_5666	group_5948	mdcG
gene_523	KLPN_ST30711569	ydgH	ydgH	ydgH
gene_524	KLPN_ST30711570	group_3703	group_4036	astA_1
gene_525	KLPN_ST30711571	group_5718	group_6001	group_3214
gene_526	KLPN_ST30711572	mscS	mscS	mscS
gene_527	KLPN_ST30711573	group_2054	group_2267	csgD
gene_528	KLPN_ST30711574	group_6966	group_7235	exbD
gene_529	KLPN_ST30711575	group_58	group_59	glnE
gene_530	KLPN_ST30711576	group_6097	group_6367	group_15052
gene_531	KLPN_ST30711577	group_862	group_1065	exuT_3
gene_532	KLPN_ST30711578	group_602	group_812	gatC_2
gene_533	KLPN_ST30711579	group_7138	group_7393	group_14996
gene_534	KLPN_ST30711580	group_8157	group_8321	ptsO
gene_535	KLPN_ST30711581	group_6520	group_6778	mreD
gene_536	KLPN_ST30711582	group_7387	group_7597	group_15121
gene_537	KLPN_ST30711583	group_6659	group_6909	rpsG
gene_538	KLPN_ST30711584	group_5341	group_5630	rpe
gene_539	KLPN_ST30711585	group_2989	group_3228	glpG
gene_540	KLPN_ST30711586	group_7273	group_7499	panM
gene_541	KLPN_ST30711587	group_4052	group_4785	nikE
gene_542	KLPN_ST30711588	bcsE_1~~~bcsE	bcsE_1~~~bcsE	bcsE
gene_543	KLPN_ST30711590	group_2611	group_2853	fhuB
gene_544	KLPN_ST30711591	group_7220	group_7462	group_15128
gene_545	KLPN_ST30711593	group_598	group_808	group_5129
gene_546	KLPN_ST30711594	group_406	group_459	group_7528
gene_547	KLPN_ST30711595	ybhQ	ybhQ	ybhQ
gene_548	KLPN_ST30711596	ybjL	ybjL	ybjL
gene_549	KLPN_ST30711597	group_8643	group_8787	cspD
gene_550	KLPN_ST30711598	yiaW_2	yiaW_2	yiaW_2
gene_551	KLPN_ST30711601	group_8086	group_8254	group_15203
gene_552	KLPN_ST30711604	group_7985	group_8158	group_7444
gene_553	KLPN_ST30711605	group_5395	group_5684	ybfF
gene_554	KLPN_ST30711606	group_5610	group_5895	cobC_2
gene_555	KLPN_ST30711607	group_2492	group_2715	alsC
gene_556	KLPN_ST30711620	phrB	phrB	phrB
gene_557	KLPN_ST30711659	group_1939	group_2146	ompA_4
gene_558	KLPN_ST3071165	group_648	group_853	group_2805
gene_559	KLPN_ST30711661	group_1806	group_2017	group_8728
gene_560	KLPN_ST30711672	group_4780	group_5101	glvR
gene_561	KLPN_ST3071173	norB_2~~~norB_1~~~norB	norB_2~~~norB_1~~~norB	norB
gene_562	KLPN_ST30711741	group_1710	group_1923	ybiR
gene_563	KLPN_ST30711784	mnmC~~~mnmC_2~~~mnmC_1	mnmC~~~mnmC_2~~~mnmC_1	mnmC
gene_564	KLPN_ST30711785	yfbR	yfbR	yfbR
gene_565	KLPN_ST30711786	group_2815	group_3801	glpC
gene_566	KLPN_ST30711787	rsuA	rsuA	rsuA
gene_567	KLPN_ST30711788	group_1678	group_1891	cdd
gene_568	KLPN_ST30711789	group_4262	group_4573	thiM
gene_569	KLPN_ST30711790	group_3533	group_3825	alkA
gene_570	KLPN_ST30711791	hisI	hisI	hisI
gene_571	KLPN_ST30711792	gcvA_5~~~gcvA_4	gcvA_5~~~gcvA_4	gcvA_4
gene_572	KLPN_ST30711793	group_1258	group_1469	fliY_5
gene_573	KLPN_ST30711794	yecN	yecN	yecN
gene_574	KLPN_ST30711795	yebV	yebV	yebV
gene_575	KLPN_ST30711796	group_3015	group_3253	livH_1
gene_576	KLPN_ST30711797	group_1812	group_2023	ychF
gene_577	KLPN_ST30711798	narI	narI	narI
gene_578	KLPN_ST30711799	rplT	rplT	rplT
gene_579	KLPN_ST30711800	group_587	group_797	mdtA_1
gene_580	KLPN_ST30711801	group_3465	group_3765	group_2249
gene_581	KLPN_ST30711802	group_2627	group_2868	group_2868
gene_582	KLPN_ST30711803	group_2812	group_3054	scoA
gene_583	KLPN_ST30711804	group_5572	group_5858	cynT
gene_584	KLPN_ST30711805	dgcT	dgcT	dgcT
gene_585	KLPN_ST30711806	group_4688	group_5007	pcaH
gene_586	KLPN_ST30711807	group_3666	group_3983	vdh
gene_587	KLPN_ST30711808	group_3730	group_4040	group_6664
gene_588	KLPN_ST30711809	group_790	group_994	ddpC_1
gene_589	KLPN_ST30711810	group_3223	group_3482	group_1228
gene_590	KLPN_ST30711811	group_3724	group_4049	group_3379
gene_591	KLPN_ST30711812	group_2783	group_3026	amaB_1
gene_592	KLPN_ST30711813	group_1437	group_1648	rbsB_1
gene_593	KLPN_ST30711814	carA_1	carA_1	carA_1
gene_594	KLPN_ST30711815	uao	uao	uao
gene_595	KLPN_ST30711816	group_2377	group_2585	group_3873
gene_596	KLPN_ST30711818	group_2740	group_2979	apbE_1
gene_597	KLPN_ST30711819	tus	tus	tus
gene_598	KLPN_ST30711820	group_2389	group_2597	ompN_1
gene_599	KLPN_ST30711821	group_1849	group_2059	group_3624
gene_600	KLPN_ST30711823	group_704	group_909	group_2179
gene_601	KLPN_ST30711824	group_643	group_849	group_4992
gene_602	KLPN_ST30711825	group_1664	group_1877	group_3597
gene_603	KLPN_ST30711826	group_6569	group_6824	gpx1
gene_604	KLPN_ST30711827	group_8899	group_9025	group_8112
gene_605	KLPN_ST30711828	tal	tal	talB_2
gene_606	KLPN_ST30711829	group_3883	group_4196	pabC
gene_607	KLPN_ST3071182	rnb	rnb	rnb
gene_608	KLPN_ST30711830	yccJ	yccJ	yccJ
gene_609	KLPN_ST30711831	apxIB	apxIB	apxIB
gene_610	KLPN_ST30711832	group_902	group_1105	sdaC_2
gene_611	KLPN_ST30711833	group_6326	group_6594	ybjP
gene_612	KLPN_ST30711834	group_788	group_992	rimO
gene_613	KLPN_ST30711835	group_5680	group_5962	group_15657
gene_614	KLPN_ST30711836	group_191	group_190	uvrB
gene_615	KLPN_ST30711837	xylG_2	xylG_2	xylG_1
gene_616	KLPN_ST30711838	group_5485	group_5769	nadD
gene_617	KLPN_ST30711839	seqA	seqA	seqA
gene_618	KLPN_ST30711840	ybgC	ybgC	ybgC
gene_619	KLPN_ST30711841	group_3793	group_4109	ybhA
gene_620	KLPN_ST30711842	entC	entC	entC
gene_621	KLPN_ST30711843	group_3663	group_3953	ddpC_2
gene_622	KLPN_ST30711844	group_597	group_807	group_3754
gene_623	KLPN_ST30711845	group_3049	group_3288	group_7560
gene_624	KLPN_ST30711846	group_6012	group_6287	smf_1
gene_625	KLPN_ST30711847	group_975	group_1180	ybaL
gene_626	KLPN_ST30711848	group_1113	group_1317	cycB
gene_627	KLPN_ST30711849	group_467	group_597	ampG
gene_628	KLPN_ST30711850	group_3251	group_3511	tsx
gene_629	KLPN_ST30711851	group_6207	group_6474	aroL
gene_630	KLPN_ST30711852	group_9078	group_9192	group_6866
gene_631	KLPN_ST30711853	papH	papH	papH
gene_632	KLPN_ST30711854	group_2805	group_3047	group_3847
gene_633	KLPN_ST30711855	group_2827	group_3067	mltD
gene_634	KLPN_ST30711856	group_4163	group_4476	cdsA
gene_635	KLPN_ST30711857	group_6325	group_6593	gspH
gene_636	KLPN_ST30711858	group_86	group_87	acnB
gene_637	KLPN_ST30711859	group_1145	group_1351	murD
gene_638	KLPN_ST30711860	group_5264	group_5555	araD
gene_639	KLPN_ST30711861	group_5164	group_5504	citB_1
gene_640	KLPN_ST30711862	group_6645	group_6898	group_7634
gene_641	KLPN_ST30711863	yjjQ	yjjQ	yjjQ
gene_642	KLPN_ST30711864	thiO	thiO	thiO
gene_643	KLPN_ST30711865	group_1951	group_2158	yibH_1
gene_644	KLPN_ST30711867	group_913	group_1117	cvaA
gene_645	KLPN_ST30711868	group_938	group_1143	hflX
gene_646	KLPN_ST30711869	group_3735	group_3248	group_7260
gene_647	KLPN_ST30711870	group_5022	group_5334	group_8068
gene_648	KLPN_ST30711871	group_3734	group_4043	cpdA_2
gene_649	KLPN_ST30711872	group_601	group_811	treR
gene_650	KLPN_ST30711873	group_6230	group_6497	ppa_2
gene_651	KLPN_ST30711874	group_5484	group_5768	ulaD
gene_652	KLPN_ST30711875	group_2527	group_2769	epmA
gene_653	KLPN_ST30711882	group_2420	group_2627	msrP
gene_654	KLPN_ST30711883	group_1971	group_2178	uxuA_2
gene_655	KLPN_ST30711884	group_219	group_218	ftsH
gene_656	KLPN_ST30711885	group_3402	group_1660	rsmI
gene_657	KLPN_ST30711886	uppP	uppP	uppP
gene_658	KLPN_ST30711887	group_1720	group_1933	rhaS_12
gene_659	KLPN_ST30711888	group_7986	group_8159	group_16017
gene_660	KLPN_ST30711889	group_3170	group_3419	xerD
gene_661	KLPN_ST30711890	group_3037	group_3276	group_2077
gene_662	KLPN_ST30711891	group_1643	group_1856	msiK_2
gene_663	KLPN_ST30711892	group_770	group_975	argA
gene_664	KLPN_ST30711893	group_4257	group_5665	cbiF
gene_665	KLPN_ST30711894	group_6914	group_7185	csdE
gene_666	KLPN_ST30711895	group_948	group_1154	gudP_1
gene_667	KLPN_ST30711896	group_2066	group_2279	dmlR_11
gene_668	KLPN_ST30711897	group_4768	group_5082	trmJ
gene_669	KLPN_ST30711898	group_2941	group_3180	group_7182
gene_670	KLPN_ST30711899	group_1700	group_1913	hisJ_2
gene_671	KLPN_ST30711900	group_1359	group_1571	nuoN
gene_672	KLPN_ST30711901	group_1970	group_2177	ada_2
gene_673	KLPN_ST30711902	group_9389	group_1768	setB
gene_674	KLPN_ST30711903	group_1076	group_1281	yehZ
gene_675	KLPN_ST30711904	group_3097	group_3341	ddpC_3
gene_676	KLPN_ST30711905	pglH~~~gtfA_2	pglH~~~gtfA_2	pglH
gene_677	KLPN_ST30711906	group_517	group_705	sbcB
gene_678	KLPN_ST30711907	group_2794	group_3037	erfK
gene_679	KLPN_ST30711908	group_1523	group_1737	group_7788
gene_680	KLPN_ST30711909	group_7062	group_7328	group_15378
gene_681	KLPN_ST30711910	group_3099	group_3344	dmlR_8
gene_682	KLPN_ST30711912	group_2580	group_2823	secF
gene_683	KLPN_ST30711913	group_5701	group_5982	cyoC
gene_684	KLPN_ST30711914	rcnR	rcnR	rcnR
gene_685	KLPN_ST30711915	group_5518	group_5801	adk
gene_686	KLPN_ST30711916	dsrB	dsrB	dsrB
gene_687	KLPN_ST30711917	yecM	yecM	yecM
gene_688	KLPN_ST30711918	group_8942	group_9065	group_6777
gene_689	KLPN_ST30711919	group_5262	group_5553	tsaB
gene_690	KLPN_ST30711920	group_3519	group_3821	tdcD
gene_691	KLPN_ST30711924	group_7021	group_7290	rutB_2
gene_692	KLPN_ST30711926	group_2915	group_3154	livH_3
gene_693	KLPN_ST30711927	group_2390	group_2598	trpS
gene_694	KLPN_ST30711930	group_2437	group_2644	group_15487
gene_695	KLPN_ST30711931	group_3606	group_3899	ftsA_1
gene_696	KLPN_ST30711932	group_5345	group_5634	hda
gene_697	KLPN_ST30711942	group_1351	group_1563	livK
gene_698	KLPN_ST30711964	cybB_2~~~cybB~~~cybB_1	cybB_2~~~cybB~~~cybB_1	cybB
gene_699	KLPN_ST30712000	group_1279	group_1491	sotB_1
gene_700	KLPN_ST30712061	ptrA_2~~~ptrA_1	ptrA_2~~~ptrA_1	ptrA
gene_701	KLPN_ST30712077	ygaZ_1	ygaZ_1	ygaZ_2
gene_702	KLPN_ST30712084	group_621	group_830	cpxA
gene_703	KLPN_ST3071212	group_464	group_588	baeS
gene_704	KLPN_ST30712139	group_2169	group_2382	group_7387
gene_705	KLPN_ST30712141	group_9425	group_3139	metAS
gene_706	KLPN_ST30712142	group_7279	group_7505	secE
gene_707	KLPN_ST30712143	group_264	group_261	recQ
gene_708	KLPN_ST30712144	rhlB_1~~~rhlB_2	rhlB_1~~~rhlB_2	rhlB
gene_709	KLPN_ST30712145	group_5418	group_5707	fsaB
gene_710	KLPN_ST30712146	group_2506	group_2737	lsrB_1
gene_711	KLPN_ST30712147	group_721	group_927	yihX
gene_712	KLPN_ST30712148	group_3824	group_4139	atpB
gene_713	KLPN_ST30712161	group_764	group_969	mngR_2
gene_714	KLPN_ST30712162	group_7884	group_8063	chbA_3
gene_715	KLPN_ST30712163	group_2705	group_2947	cdhR
gene_716	KLPN_ST30712164	group_2986	group_3225	clcB_2
gene_717	KLPN_ST30712166	group_9094	group_9207	rpmG
gene_718	KLPN_ST30712167	glgS	glgS	glgS
gene_719	KLPN_ST30712168	group_942	group_1147	group_6573
gene_720	KLPN_ST30712169	group_2598	group_2839	group_3311
gene_721	KLPN_ST30712170	group_2174	group_2387	cysG_2
gene_722	KLPN_ST30712171	group_8921	group_9046	bfd
gene_723	KLPN_ST30712172	group_8084	group_8252	group_8147
gene_724	KLPN_ST30712174	group_8233	group_8395	group_7087
gene_725	KLPN_ST30712175	group_3844	group_4159	mlaF
gene_726	KLPN_ST30712176	group_667	group_872	nlpI
gene_727	KLPN_ST30712177	group_9175	group_9277	group_15379
gene_728	KLPN_ST30712178	group_1100	group_1304	fadH
gene_729	KLPN_ST30712179	group_5592	group_5879	nudF
gene_730	KLPN_ST30712180	group_9371	group_9460	group_7648
gene_731	KLPN_ST30712181	group_2980	group_3219	speB
gene_732	KLPN_ST30712182	group_1039	group_1245	ubiH
gene_733	KLPN_ST30712183	group_8118	group_8283	group_15026
gene_734	KLPN_ST30712184	group_1747	group_1959	mrkD_2
gene_735	KLPN_ST30712185	group_152	group_152	aas
gene_736	KLPN_ST30712186	group_6488	group_6746	group_6362
gene_737	KLPN_ST30712187	group_6114	group_6382	cobU
gene_738	KLPN_ST30712188	group_1083	group_1288	fucA
gene_739	KLPN_ST30712189	group_5367	group_5656	queE
gene_740	KLPN_ST30712190	group_2038	group_2250	group_3240
gene_741	KLPN_ST30712191	group_1867	group_2077	mltB
gene_742	KLPN_ST30712192	group_7430	group_7635	group_6490
gene_743	KLPN_ST30712194	group_2339	group_2546	crr
gene_744	KLPN_ST30712195	group_5287	group_5578	group_7192
gene_745	KLPN_ST30712198	accD_2~~~accD_1	accD_2~~~accD_1	accD
gene_746	KLPN_ST30712199	group_69	group_70	nuoG
gene_747	KLPN_ST3071219	group_2953	group_3193	sasA_2
gene_748	KLPN_ST30712200	group_4825	group_5137	ubiG
gene_749	KLPN_ST30712201	mepS	mepS	mepS
gene_750	KLPN_ST30712202	group_2623	group_2864	oprM_2
gene_751	KLPN_ST30712203	group_1330	group_1542	mtlK
gene_752	KLPN_ST30712204	group_4255	group_4819	group_4878
gene_753	KLPN_ST30712206	group_1179	group_1387	group_5434
gene_754	KLPN_ST30712207	group_1427	group_1638	gapA
gene_755	KLPN_ST30712208	group_1954	group_2161	cho
gene_756	KLPN_ST30712209	trpE	trpE	trpE
gene_757	KLPN_ST30712210	group_353	group_350	sapA
gene_758	KLPN_ST30712211	group_3098	group_3343	pgrR_3
gene_759	KLPN_ST30712212	feaR	feaR	feaR
gene_760	KLPN_ST30712213	group_5314	group_3789	astD_1
gene_761	KLPN_ST30712214	group_1312	group_1524	pntA
gene_762	KLPN_ST30712215	group_1766	group_1977	group_3656
gene_763	KLPN_ST30712216	group_748	group_953	group_8345
gene_764	KLPN_ST30712217	dppA_1~~~dppA_2	dppA_1~~~dppA_2	dppA_1
gene_765	KLPN_ST30712218	group_3863	group_4212	group_3355
gene_766	KLPN_ST30712219	group_2776	group_3019	gsiC_2
gene_767	KLPN_ST30712220	group_2774	group_3016	group_3374
gene_768	KLPN_ST30712221	group_2822	group_3062	iolG_1
gene_769	KLPN_ST30712222	group_1401	group_1613	group_2118
gene_770	KLPN_ST30712223	group_1384	group_1596	group_3654
gene_771	KLPN_ST30712224	group_4926	group_6943	folM
gene_772	KLPN_ST30712225	gdhA_1~~~gdhA	gdhA_1~~~gdhA	gdhA
gene_773	KLPN_ST30712226	group_3115	group_3367	group_2786
gene_774	KLPN_ST30712227	group_4156	group_4505	rhaS_5
gene_775	KLPN_ST30712230	group_3758	group_4098	group_1385
gene_776	KLPN_ST30712231	group_1108	group_1312	hmuU_2
gene_777	KLPN_ST30712232	group_2210	group_2423	group_3453
gene_778	KLPN_ST30712234	group_5331	group_3803	group_3849
gene_779	KLPN_ST30712235	group_1082	group_1287	ycgJ
gene_780	KLPN_ST30712236	group_1041	group_1247	ispU
gene_781	KLPN_ST30712237	group_516	group_704	creC
gene_782	KLPN_ST30712238	group_6743	group_6992	group_7612
gene_783	KLPN_ST30712239	rhaS_1~~~rhaS_2	rhaS_1~~~rhaS_2	rhaS_3
gene_784	KLPN_ST30712240	group_8323	group_8483	group_7566
gene_785	KLPN_ST30712242	group_6413	group_6677	group_8063
gene_786	KLPN_ST30712243	group_6411	group_6675	group_7308
gene_787	KLPN_ST30712244	group_7915	group_8093	group_7282
gene_788	KLPN_ST30712245	group_830	group_1033	group_5097
gene_789	KLPN_ST30712246	group_6151	group_6420	ycbV
gene_790	KLPN_ST30712247	group_892	group_1095	qorA_2
gene_791	KLPN_ST30712248	group_7106	group_7366	sorF
gene_792	KLPN_ST30712249	group_1622	group_1835	thiH
gene_793	KLPN_ST30712250	group_4516	group_4817	ubiE
gene_794	KLPN_ST30712251	group_9381	group_9471	wecF
gene_795	KLPN_ST30712252	group_1761	group_1972	trmA
gene_796	KLPN_ST30712253	group_3118	group_315	fieF
gene_797	KLPN_ST30712254	group_3629	group_3919	fdhD
gene_798	KLPN_ST30712255	group_2615	group_2857	group_7710
gene_799	KLPN_ST30712256	group_5972	group_6251	chrR
gene_800	KLPN_ST30712263	group_6385	group_6652	mug
gene_801	KLPN_ST30712264	group_8152	group_8316	hypC
gene_802	KLPN_ST30712265	group_3395	group_3674	mntB_1
gene_803	KLPN_ST30712266	group_9034	group_9150	group_6492
gene_804	KLPN_ST30712268	group_7622	group_7808	raiA
gene_805	KLPN_ST30712269	ribX_2	ribX_2	ribX_2
gene_806	KLPN_ST30712270	group_3627	group_3916	group_6605
gene_807	KLPN_ST30712271	group_1445	group_1657	tyrS
gene_808	KLPN_ST30712272	group_5900	group_6176	rimL
gene_809	KLPN_ST30712273	group_3078	group_3317	NA
gene_810	KLPN_ST30712274	group_2955	group_3195	argP_1
gene_811	KLPN_ST30712275	group_1431	group_1642	sad_1
gene_812	KLPN_ST30712276	group_3231	group_3490	lacY
gene_813	KLPN_ST30712277	ttdT_2~~~ttdT_1	ttdT_2~~~ttdT_1	ttdT
gene_814	KLPN_ST30712278	group_3131	group_3386	fumC
gene_815	KLPN_ST30712279	group_5438	group_5726	group_7336
gene_816	KLPN_ST30712280	group_8747	group_8884	group_15173
gene_817	KLPN_ST30712281	group_3031	group_3271	group_2784
gene_818	KLPN_ST30712285	group_4165	group_4477	yfcS
gene_819	KLPN_ST30712286	group_1680	group_1893	lptB_1
gene_820	KLPN_ST30712287	group_2251	group_2462	group_4794
gene_821	KLPN_ST30712288	group_5593	group_5880	engB
gene_822	KLPN_ST30712289	group_1612	group_1824	group_15812
gene_823	KLPN_ST30712290	group_6477	group_6736	yciF
gene_824	KLPN_ST30712292	group_4258	group_4566	lldR_2
gene_825	KLPN_ST30712293	group_1181	group_1389	coaBC
gene_826	KLPN_ST30712294	xanP_2~~~xanP_1	xanP_2~~~xanP_1	xanP_2
gene_827	KLPN_ST30712295	group_1125	group_1329	dnaA
gene_828	KLPN_ST30712296	group_3557	group_3860	group_5410
gene_829	KLPN_ST30712297	group_1067	group_1272	lolE
gene_830	KLPN_ST30712299	group_7447	group_7651	pspC
gene_831	KLPN_ST30712300	yciN	yciN	yciN
gene_832	KLPN_ST30712301	group_3849	group_4192	katE
gene_833	KLPN_ST30712358	group_3757	group_4097	murP
gene_834	KLPN_ST30712379	group_3539	group_3843	group_3164
gene_835	KLPN_ST30712382	rhaS_4~~~rhaS_2~~~rhaS_3~~~rhaS_12~~~araC_2~~~rhaS_1	rhaS_4~~~rhaS_2~~~rhaS_3~~~rhaS_12~~~araC_2~~~rhaS_1	group_839
gene_836	KLPN_ST30712392	pglA	pglA	pglA
gene_837	KLPN_ST30712451	mglC	mglC	mglC
gene_838	KLPN_ST30712490	group_5087	group_5412	ureF
gene_839	KLPN_ST30712491	rhaS_3	rhaS_3	rhaS_2
gene_840	KLPN_ST30712492	group_1839	group_2049	mltC
gene_841	KLPN_ST30712493	group_6232	group_6499	group_15920
gene_842	KLPN_ST30712494	bglA_4~~~bglA_3	bglA_4~~~bglA_3	bglA_3
gene_843	KLPN_ST30712495	group_2211	group_2424	mdtN
gene_844	KLPN_ST30712496	group_3870	group_4183	pduF
gene_845	KLPN_ST30712497	group_2110	group_2324	group_2079
gene_846	KLPN_ST30712498	group_1328	group_1539	sdaB
gene_847	KLPN_ST30712499	group_6585	group_6841	ispF
gene_848	KLPN_ST30712500	csrA	csrA	csrA
gene_849	KLPN_ST30712501	group_5737	group_6021	azoR_2
gene_850	KLPN_ST30712503	group_4184	group_4534	qseF
gene_851	KLPN_ST30712504	rodZ	rodZ	rodZ
gene_852	KLPN_ST30712505	group_7450	group_7654	yfgD
gene_853	KLPN_ST30712506	group_2727	group_2967	group_3670
gene_854	KLPN_ST30712507	group_867	group_1070	group_4855
gene_855	KLPN_ST30712508	nfo	nfo	nfo
gene_856	KLPN_ST30712509	group_9301	group_9393	group_7046
gene_857	KLPN_ST3071250	group_5967	group_6245	gmhB
gene_858	KLPN_ST30712510	yegS_1~~~yegS_2	yegS_1~~~yegS_2	yegS
